"0104-1037","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Em Aberto","B5",2008
"1666-5732","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Energeia (Buenos Aires)","B5",2008
"1514-6006","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Enfoques (Libertador San Martín)","B4",2008
"1690-7515","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Enlace. Revista Venezolana de Información, Tecnología y Conocimiento","B5",2008
,"FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Enlaces: Psicanalise e Conexões","C ",2008
"1676-1030","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Ensino e Pesquisa (União da Vitória)","C ",2008
"0874-0437","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Episteme (Lisboa)","B4",2008
"1413-5736","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Episteme (Porto Alegre)","B4",2008
"0798-4324","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Episteme NS","B1",2008
"0392-9760","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Epistemologia (Genova. Testo Stampato)","A2",2008
"1517-7823","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Épistémologiques (USP)","B5",2008
"1981-626X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Escritos (Fundação Casa de Rui Barbosa)","B5",2008
"1517-5081","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Especiaria (UESC)","B5",2008
"1287-258X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Essaim (Ramonville-Saint-Agne)","B5",2008
"1028-835X","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Estudios de Filosofía","B3",2008
"0103-4014","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Estudos Avançados (USP. Impresso)","B3",2008
"0100-3437","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Estudos de Psicanálise (Impresso)","C ",2008
"1808-4281","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Estudos e Pesquisas em Psicologia (Online)","B4",2008
"1677-2954","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Ethic@ (UFSC)","B1",2008
"1413-8093","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Ethica (UGF)","B3",2008
"0014-1704","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Ethics (Chicago)","A1",2008
"0986-2773","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Etudes Jean-Jacques Rousseau","B5",2008
"0014-2239","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Etudes Théologiques et Religieuses","B1",2008
"1657-1843","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Euphorio (Medellin)","B5",2008
"0966-8373","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","European Journal of Philosophy (Print)","A1",2008
"1808-2327","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Evidência (Araxá)","B5",2008
"1808-6926","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Existência e Arte","B5",2008
"1982-2413","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Experiências em Ensino de Ciências (UFRGS)","C ",2008
"1677-9037","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Extensão e Cultura (UFG)","B5",2008
"1424-0602","FILOSOFIA / TEOLOGIA:subcomissão FILOSOFIA        ","Facta Philosophica","B1",2008
